ID,Hour,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
476,1,399,1,0,0.998,0.003,0.000
476,2,384,16,0,0.960,0.040,0.000
476,3,356,44,0,0.890,0.110,0.000
476,4,322,78,0,0.805,0.195,0.000
477,1,399,1,0,0.998,0.003,0.000
477,2,373,27,0,0.932,0.068,0.000
477,3,338,62,0,0.845,0.155,0.000
477,4,293,107,0,0.733,0.268,0.000
478,1,399,1,0,0.998,0.003,0.000
478,2,373,27,0,0.932,0.068,0.000
478,3,339,61,0,0.848,0.152,0.000
478,4,304,96,0,0.760,0.240,0.000
479,1,399,1,0,0.998,0.003,0.000
479,2,382,18,0,0.955,0.045,0.000
479,3,354,46,0,0.885,0.115,0.000
479,4,318,82,0,0.795,0.205,0.000
480,1,399,1,0,0.998,0.003,0.000
480,2,387,13,0,0.968,0.033,0.000
480,3,358,42,0,0.895,0.105,0.000
480,4,328,72,0,0.820,0.180,0.000
481,1,399,1,0,0.998,0.003,0.000
481,2,382,18,0,0.955,0.045,0.000
481,3,354,46,0,0.885,0.115,0.000
481,4,318,82,0,0.795,0.205,0.000
482,1,399,1,0,0.998,0.003,0.000
482,2,380,20,0,0.950,0.050,0.000
482,3,350,50,0,0.875,0.125,0.000
482,4,317,83,0,0.792,0.207,0.000
483,1,399,1,0,0.998,0.003,0.000
483,2,385,15,0,0.963,0.037,0.000
483,3,363,37,0,0.907,0.092,0.000
483,4,332,68,0,0.830,0.170,0.000
484,1,399,1,0,0.998,0.003,0.000
484,2,382,18,0,0.955,0.045,0.000
484,3,357,43,0,0.892,0.107,0.000
484,4,325,75,0,0.812,0.188,0.000
485,1,399,1,0,0.998,0.003,0.000
485,2,385,15,0,0.963,0.037,0.000
485,3,359,41,0,0.897,0.102,0.000
485,4,304,96,0,0.760,0.240,0.000
486,1,399,1,0,0.998,0.003,0.000
486,2,378,22,0,0.945,0.055,0.000
486,3,346,54,0,0.865,0.135,0.000
486,4,310,90,0,0.775,0.225,0.000
487,1,399,1,0,0.998,0.003,0.000
487,2,384,16,0,0.960,0.040,0.000
487,3,357,43,0,0.892,0.107,0.000
487,4,322,78,0,0.805,0.195,0.000
488,1,399,1,0,0.998,0.003,0.000
488,2,384,16,0,0.960,0.040,0.000
488,3,364,36,0,0.910,0.090,0.000
488,4,338,62,0,0.845,0.155,0.000
489,1,399,1,0,0.998,0.003,0.000
489,2,382,18,0,0.955,0.045,0.000
489,3,359,41,0,0.897,0.102,0.000
489,4,296,104,0,0.740,0.260,0.000
490,1,399,1,0,0.998,0.003,0.000
490,2,385,15,0,0.963,0.037,0.000
490,3,363,37,0,0.907,0.092,0.000
490,4,332,68,0,0.830,0.170,0.000
491,1,399,1,0,0.998,0.003,0.000
491,2,382,18,0,0.955,0.045,0.000
491,3,356,44,0,0.890,0.110,0.000
491,4,322,78,0,0.805,0.195,0.000
492,1,399,1,0,0.998,0.003,0.000
492,2,384,16,0,0.960,0.040,0.000
492,3,362,38,0,0.905,0.095,0.000
492,4,338,62,0,0.845,0.155,0.000
493,1,399,1,0,0.998,0.003,0.000
493,2,376,24,0,0.940,0.060,0.000
493,3,347,53,0,0.868,0.133,0.000
493,4,303,97,0,0.757,0.242,0.000
494,1,399,1,0,0.998,0.003,0.000
494,2,384,16,0,0.960,0.040,0.000
494,3,357,43,0,0.892,0.107,0.000
494,4,322,78,0,0.805,0.195,0.000
495,1,399,1,0,0.998,0.003,0.000
495,2,382,18,0,0.955,0.045,0.000
495,3,355,45,0,0.887,0.113,0.000
495,4,318,82,0,0.795,0.205,0.000
496,1,399,1,0,0.998,0.003,0.000
496,2,384,16,0,0.960,0.040,0.000
496,3,359,41,0,0.897,0.102,0.000
496,4,297,103,0,0.743,0.258,0.000
497,1,399,1,0,0.998,0.003,0.000
497,2,382,18,0,0.955,0.045,0.000
497,3,356,44,0,0.890,0.110,0.000
497,4,322,78,0,0.805,0.195,0.000
498,1,399,1,0,0.998,0.003,0.000
498,2,381,19,0,0.953,0.048,0.000
498,3,355,45,0,0.887,0.113,0.000
498,4,317,83,0,0.792,0.207,0.000
499,1,399,1,0,0.998,0.003,0.000
499,2,381,19,0,0.953,0.048,0.000
499,3,357,43,0,0.892,0.107,0.000
499,4,329,71,0,0.823,0.177,0.000
500,1,399,1,0,0.998,0.003,0.000
500,2,385,15,0,0.963,0.037,0.000
500,3,350,50,0,0.875,0.125,0.000
500,4,254,146,0,0.635,0.365,0.000
