ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
2040,317,71,12,0.792,0.177,0.030
2041,347,41,12,0.868,0.102,0.030
2042,289,99,12,0.723,0.247,0.030
2043,346,42,12,0.865,0.105,0.030
2044,304,84,12,0.760,0.210,0.030
2045,348,40,12,0.870,0.100,0.030
2046,388,0,12,0.970,0.000,0.030
2047,369,19,12,0.922,0.048,0.030
2048,349,39,12,0.873,0.098,0.030
2049,341,47,12,0.853,0.117,0.030
2050,373,15,12,0.932,0.037,0.030
2051,341,47,12,0.853,0.117,0.030
2052,307,81,12,0.767,0.203,0.030
2053,388,0,12,0.970,0.000,0.030
2054,347,41,12,0.868,0.102,0.030
2055,326,62,12,0.815,0.155,0.030
2056,350,38,12,0.875,0.095,0.030
2057,345,43,12,0.863,0.107,0.030
2058,299,89,12,0.748,0.223,0.030
2059,388,0,12,0.970,0.000,0.030
2060,322,66,12,0.805,0.165,0.030
2061,318,70,12,0.795,0.175,0.030
2062,307,81,12,0.767,0.203,0.030
2063,350,38,12,0.875,0.095,0.030
2064,321,67,12,0.802,0.168,0.030
2065,336,52,12,0.840,0.130,0.030
2066,307,81,12,0.767,0.203,0.030
2067,317,71,12,0.792,0.177,0.030
2068,321,67,12,0.802,0.168,0.030
2069,339,49,12,0.848,0.122,0.030
2070,299,89,12,0.748,0.223,0.030
2071,297,91,12,0.743,0.228,0.030
2072,309,79,12,0.772,0.198,0.030
2073,357,31,12,0.892,0.077,0.030
2074,352,36,12,0.880,0.090,0.030
2075,334,54,12,0.835,0.135,0.030
2076,355,33,12,0.887,0.083,0.030
2077,325,63,12,0.812,0.158,0.030
2078,366,22,12,0.915,0.055,0.030
2079,351,37,12,0.877,0.092,0.030
2080,388,0,12,0.970,0.000,0.030
2081,367,21,12,0.917,0.052,0.030
2082,301,87,12,0.752,0.217,0.030
2083,297,91,12,0.743,0.228,0.030
2084,343,45,12,0.858,0.113,0.030
2085,357,31,12,0.892,0.077,0.030
2086,311,77,12,0.777,0.193,0.030
2087,339,49,12,0.848,0.122,0.030
2088,345,43,12,0.863,0.107,0.030
2089,339,49,12,0.848,0.122,0.030
2090,388,0,12,0.970,0.000,0.030
2091,300,88,12,0.750,0.220,0.030
2092,347,41,12,0.868,0.102,0.030
2093,302,86,12,0.755,0.215,0.030
2094,388,0,12,0.970,0.000,0.030
2095,304,84,12,0.760,0.210,0.030
2096,314,74,12,0.785,0.185,0.030
2097,295,93,12,0.738,0.233,0.030
2098,328,60,12,0.820,0.150,0.030
2099,369,19,12,0.922,0.048,0.030
2100,388,0,12,0.970,0.000,0.030
2101,313,75,12,0.782,0.188,0.030
2102,307,81,12,0.767,0.203,0.030
2103,337,51,12,0.843,0.128,0.030
2104,388,0,12,0.970,0.000,0.030
2105,317,71,12,0.792,0.177,0.030
2106,363,25,12,0.907,0.062,0.030
2107,346,42,12,0.865,0.105,0.030
2108,338,50,12,0.845,0.125,0.030
2109,305,83,12,0.762,0.207,0.030
2110,353,35,12,0.882,0.087,0.030
2111,326,62,12,0.815,0.155,0.030
2112,388,0,12,0.970,0.000,0.030
2113,319,69,12,0.797,0.172,0.030
2114,377,11,12,0.943,0.028,0.030
2115,352,36,12,0.880,0.090,0.030
2116,319,69,12,0.797,0.172,0.030
2117,355,33,12,0.887,0.083,0.030
2118,356,32,12,0.890,0.080,0.030
2119,331,57,12,0.828,0.142,0.030
2120,356,32,12,0.890,0.080,0.030
2121,330,58,12,0.825,0.145,0.030
2122,388,0,12,0.970,0.000,0.030
2123,330,58,12,0.825,0.145,0.030
2124,388,0,12,0.970,0.000,0.030
2125,369,19,12,0.922,0.048,0.030
2126,340,48,12,0.850,0.120,0.030
2127,332,56,12,0.830,0.140,0.030
2128,326,62,12,0.815,0.155,0.030
2129,341,47,12,0.853,0.117,0.030
2130,326,62,12,0.815,0.155,0.030
2131,328,60,12,0.820,0.150,0.030
2132,324,64,12,0.810,0.160,0.030
2133,366,22,12,0.915,0.055,0.030
2134,298,90,12,0.745,0.225,0.030
2135,343,45,12,0.858,0.113,0.030
2136,344,44,12,0.860,0.110,0.030
2137,388,0,12,0.970,0.000,0.030
2138,321,67,12,0.802,0.168,0.030
2139,324,64,12,0.810,0.160,0.030
2140,336,52,12,0.840,0.130,0.030
2141,308,80,12,0.770,0.200,0.030
2142,297,91,12,0.743,0.228,0.030
2143,352,36,12,0.880,0.090,0.030
2144,388,0,12,0.970,0.000,0.030
2145,374,14,12,0.935,0.035,0.030
2146,284,104,12,0.710,0.260,0.030
2147,304,84,12,0.760,0.210,0.030
2148,388,0,12,0.970,0.000,0.030
2149,325,63,12,0.812,0.158,0.030
2150,320,68,12,0.800,0.170,0.030
2151,325,63,12,0.812,0.158,0.030
2152,348,40,12,0.870,0.100,0.030
2153,358,30,12,0.895,0.075,0.030
2154,388,0,12,0.970,0.000,0.030
2155,280,108,12,0.700,0.270,0.030
2156,359,29,12,0.897,0.072,0.030
2157,339,49,12,0.848,0.122,0.030
2158,349,39,12,0.873,0.098,0.030
2159,388,0,12,0.970,0.000,0.030
2160,319,69,12,0.797,0.172,0.030
2161,388,0,12,0.970,0.000,0.030
2162,359,29,12,0.897,0.072,0.030
2163,362,26,12,0.905,0.065,0.030
2164,388,0,12,0.970,0.000,0.030
2165,388,0,12,0.970,0.000,0.030
2166,324,64,12,0.810,0.160,0.030
2167,311,77,12,0.777,0.193,0.030
2168,360,28,12,0.900,0.070,0.030
2169,353,35,12,0.882,0.087,0.030
2170,354,34,12,0.885,0.085,0.030
2171,353,35,12,0.882,0.087,0.030
2172,303,85,12,0.757,0.212,0.030
2173,317,71,12,0.792,0.177,0.030
2174,353,35,12,0.882,0.087,0.030
2175,354,34,12,0.885,0.085,0.030
2176,313,75,12,0.782,0.188,0.030
2177,328,60,12,0.820,0.150,0.030
2178,371,17,12,0.927,0.043,0.030
2179,363,25,12,0.907,0.062,0.030
2180,359,29,12,0.897,0.072,0.030
2181,369,19,12,0.922,0.048,0.030
2182,340,48,12,0.850,0.120,0.030
2183,300,88,12,0.750,0.220,0.030
2184,388,0,12,0.970,0.000,0.030
2185,388,0,12,0.970,0.000,0.030
2186,319,69,12,0.797,0.172,0.030
2187,356,32,12,0.890,0.080,0.030
2188,291,97,12,0.728,0.242,0.030
2189,353,35,12,0.882,0.087,0.030
2190,340,48,12,0.850,0.120,0.030
2191,388,0,12,0.970,0.000,0.030
2192,313,75,12,0.782,0.188,0.030
2193,388,0,12,0.970,0.000,0.030
2194,353,35,12,0.882,0.087,0.030
2195,362,26,12,0.905,0.065,0.030
2196,339,49,12,0.848,0.122,0.030
2197,388,0,12,0.970,0.000,0.030
2198,355,33,12,0.887,0.083,0.030
2199,304,84,12,0.760,0.210,0.030
2200,388,0,12,0.970,0.000,0.030
2201,374,14,12,0.935,0.035,0.030
2202,337,51,12,0.843,0.128,0.030
2203,388,0,12,0.970,0.000,0.030
2204,335,53,12,0.838,0.133,0.030
2205,344,44,12,0.860,0.110,0.030
2206,348,40,12,0.870,0.100,0.030
2207,312,76,12,0.780,0.190,0.030
2208,358,30,12,0.895,0.075,0.030
2209,323,65,12,0.807,0.163,0.030
2210,343,45,12,0.858,0.113,0.030
2211,338,50,12,0.845,0.125,0.030
2212,345,43,12,0.863,0.107,0.030
2213,328,60,12,0.820,0.150,0.030
2214,344,44,12,0.860,0.110,0.030
2215,322,66,12,0.805,0.165,0.030
2216,336,52,12,0.840,0.130,0.030
2217,345,43,12,0.863,0.107,0.030
2218,376,12,12,0.940,0.030,0.030
2219,316,72,12,0.790,0.180,0.030
2220,298,90,12,0.745,0.225,0.030
2221,344,44,12,0.860,0.110,0.030
2222,319,69,12,0.797,0.172,0.030
2223,388,0,12,0.970,0.000,0.030
2224,372,16,12,0.930,0.040,0.030
2225,320,68,12,0.800,0.170,0.030
2226,341,47,12,0.853,0.117,0.030
2227,388,0,12,0.970,0.000,0.030
2228,366,22,12,0.915,0.055,0.030
2229,276,112,12,0.690,0.280,0.030
2230,326,62,12,0.815,0.155,0.030
2231,343,45,12,0.858,0.113,0.030
2232,302,86,12,0.755,0.215,0.030
2233,309,79,12,0.772,0.198,0.030
2234,350,38,12,0.875,0.095,0.030
2235,388,0,12,0.970,0.000,0.030
2236,320,68,12,0.800,0.170,0.030
2237,326,62,12,0.815,0.155,0.030
2238,338,50,12,0.845,0.125,0.030
2239,350,38,12,0.875,0.095,0.030
2240,355,33,12,0.887,0.083,0.030
2241,388,0,12,0.970,0.000,0.030
2242,361,27,12,0.902,0.068,0.030
2243,292,96,12,0.730,0.240,0.030
2244,388,0,12,0.970,0.000,0.030
2245,323,65,12,0.807,0.163,0.030
2246,341,47,12,0.853,0.117,0.030
2247,350,38,12,0.875,0.095,0.030
2248,291,97,12,0.728,0.242,0.030
2249,388,0,12,0.970,0.000,0.030
2250,388,0,12,0.970,0.000,0.030
2251,327,61,12,0.818,0.152,0.030
2252,388,0,12,0.970,0.000,0.030
2253,340,48,12,0.850,0.120,0.030
2254,362,26,12,0.905,0.065,0.030
2255,327,61,12,0.818,0.152,0.030
2256,315,73,12,0.787,0.182,0.030
2257,354,34,12,0.885,0.085,0.030
2258,331,57,12,0.828,0.142,0.030
2259,388,0,12,0.970,0.000,0.030
2260,374,14,12,0.935,0.035,0.030
2261,335,53,12,0.838,0.133,0.030
2262,350,38,12,0.875,0.095,0.030
2263,348,40,12,0.870,0.100,0.030
2264,354,34,12,0.885,0.085,0.030
2265,367,21,12,0.917,0.052,0.030
2266,388,0,12,0.970,0.000,0.030
2267,366,22,12,0.915,0.055,0.030
2268,388,0,12,0.970,0.000,0.030
2269,388,0,12,0.970,0.000,0.030
2270,318,70,12,0.795,0.175,0.030
2271,356,32,12,0.890,0.080,0.030
2272,333,55,12,0.833,0.138,0.030
2273,388,0,12,0.970,0.000,0.030
2274,377,11,12,0.943,0.028,0.030
2275,317,71,12,0.792,0.177,0.030
2276,322,66,12,0.805,0.165,0.030
2277,353,35,12,0.882,0.087,0.030
2278,305,83,12,0.762,0.207,0.030
2279,339,49,12,0.848,0.122,0.030
2280,374,14,12,0.935,0.035,0.030
2281,314,74,12,0.785,0.185,0.030
2282,340,48,12,0.850,0.120,0.030
2283,314,74,12,0.785,0.185,0.030
2284,379,9,12,0.948,0.022,0.030
2285,274,114,12,0.685,0.285,0.030
2286,347,41,12,0.868,0.102,0.030
2287,370,18,12,0.925,0.045,0.030
2288,329,59,12,0.823,0.147,0.030
2289,351,37,12,0.877,0.092,0.030
2290,329,59,12,0.823,0.147,0.030
2291,320,68,12,0.800,0.170,0.030
2292,370,18,12,0.925,0.045,0.030
2293,388,0,12,0.970,0.000,0.030
2294,388,0,12,0.970,0.000,0.030
2295,306,82,12,0.765,0.205,0.030
2296,388,0,12,0.970,0.000,0.030
2297,376,12,12,0.940,0.030,0.030
2298,290,98,12,0.725,0.245,0.030
2299,296,92,12,0.740,0.230,0.030
2300,355,33,12,0.887,0.083,0.030
2301,364,24,12,0.910,0.060,0.030
2302,314,74,12,0.785,0.185,0.030
2303,336,52,12,0.840,0.130,0.030
2304,340,48,12,0.850,0.120,0.030
2305,339,49,12,0.848,0.122,0.030
2306,358,30,12,0.895,0.075,0.030
2307,334,54,12,0.835,0.135,0.030
2308,358,30,12,0.895,0.075,0.030
2309,322,66,12,0.805,0.165,0.030
2310,336,52,12,0.840,0.130,0.030
2311,311,77,12,0.777,0.193,0.030
2312,331,57,12,0.828,0.142,0.030
2313,336,52,12,0.840,0.130,0.030
2314,306,82,12,0.765,0.205,0.030
2315,388,0,12,0.970,0.000,0.030
2316,383,5,12,0.958,0.013,0.030
2317,311,77,12,0.777,0.193,0.030
2318,342,46,12,0.855,0.115,0.030
2319,311,77,12,0.777,0.193,0.030
2320,338,50,12,0.845,0.125,0.030
2321,351,37,12,0.877,0.092,0.030
2322,318,70,12,0.795,0.175,0.030
2323,352,36,12,0.880,0.090,0.030
2324,388,0,12,0.970,0.000,0.030
2325,318,70,12,0.795,0.175,0.030
2326,357,31,12,0.892,0.077,0.030
2327,345,43,12,0.863,0.107,0.030
2328,345,43,12,0.863,0.107,0.030
2329,347,41,12,0.868,0.102,0.030
2330,317,71,12,0.792,0.177,0.030
2331,331,57,12,0.828,0.142,0.030
2332,388,0,12,0.970,0.000,0.030
2333,388,0,12,0.970,0.000,0.030
2334,355,33,12,0.887,0.083,0.030
2335,343,45,12,0.858,0.113,0.030
2336,337,51,12,0.843,0.128,0.030
2337,324,64,12,0.810,0.160,0.030
2338,343,45,12,0.858,0.113,0.030
2339,298,90,12,0.745,0.225,0.030
2340,340,48,12,0.850,0.120,0.030
2341,359,29,12,0.897,0.072,0.030
2342,338,50,12,0.845,0.125,0.030
2343,357,31,12,0.892,0.077,0.030
2344,388,0,12,0.970,0.000,0.030
2345,305,83,12,0.762,0.207,0.030
2346,355,33,12,0.887,0.083,0.030
2347,344,44,12,0.860,0.110,0.030
2348,343,45,12,0.858,0.113,0.030
2349,302,86,12,0.755,0.215,0.030
2350,315,73,12,0.787,0.182,0.030
2351,322,66,12,0.805,0.165,0.030
2352,343,45,12,0.858,0.113,0.030
2353,321,67,12,0.802,0.168,0.030
2354,388,0,12,0.970,0.000,0.030
2355,388,0,12,0.970,0.000,0.030
2356,305,83,12,0.762,0.207,0.030
2357,341,47,12,0.853,0.117,0.030
2358,313,75,12,0.782,0.188,0.030
2359,269,119,12,0.672,0.297,0.030
2360,305,83,12,0.762,0.207,0.030
2361,318,70,12,0.795,0.175,0.030
2362,341,47,12,0.853,0.117,0.030
2363,326,62,12,0.815,0.155,0.030
2364,369,19,12,0.922,0.048,0.030
2365,326,62,12,0.815,0.155,0.030
2366,292,96,12,0.730,0.240,0.030
2367,346,42,12,0.865,0.105,0.030
2368,311,77,12,0.777,0.193,0.030
2369,326,62,12,0.815,0.155,0.030
2370,333,55,12,0.833,0.138,0.030
2371,344,44,12,0.860,0.110,0.030
2372,338,50,12,0.845,0.125,0.030
2373,321,67,12,0.802,0.168,0.030
2374,306,82,12,0.765,0.205,0.030
2375,323,65,12,0.807,0.163,0.030
2376,354,34,12,0.885,0.085,0.030
2377,318,70,12,0.795,0.175,0.030
2378,388,0,12,0.970,0.000,0.030
2379,367,21,12,0.917,0.052,0.030
2380,388,0,12,0.970,0.000,0.030
2381,309,79,12,0.772,0.198,0.030
2382,354,34,12,0.885,0.085,0.030
2383,320,68,12,0.800,0.170,0.030
2384,303,85,12,0.757,0.212,0.030
2385,388,0,12,0.970,0.000,0.030
2386,333,55,12,0.833,0.138,0.030
2387,345,43,12,0.863,0.107,0.030
2388,345,43,12,0.863,0.107,0.030
2389,363,25,12,0.907,0.062,0.030
2390,366,22,12,0.915,0.055,0.030
2391,349,39,12,0.873,0.098,0.030
2392,353,35,12,0.882,0.087,0.030
2393,356,32,12,0.890,0.080,0.030
2394,324,64,12,0.810,0.160,0.030
2395,353,35,12,0.882,0.087,0.030
2396,388,0,12,0.970,0.000,0.030
2397,357,31,12,0.892,0.077,0.030
2398,353,35,12,0.882,0.087,0.030
2399,331,57,12,0.828,0.142,0.030
2400,337,51,12,0.843,0.128,0.030
2401,388,0,12,0.970,0.000,0.030
2402,356,32,12,0.890,0.080,0.030
2403,354,34,12,0.885,0.085,0.030
2404,358,30,12,0.895,0.075,0.030
2405,314,74,12,0.785,0.185,0.030
2406,306,82,12,0.765,0.205,0.030
2407,341,47,12,0.853,0.117,0.030
2408,344,44,12,0.860,0.110,0.030
2409,349,39,12,0.873,0.098,0.030
2410,304,84,12,0.760,0.210,0.030
2411,319,69,12,0.797,0.172,0.030
2412,316,72,12,0.790,0.180,0.030
2413,348,40,12,0.870,0.100,0.030
2414,358,30,12,0.895,0.075,0.030
2415,357,31,12,0.892,0.077,0.030
2416,334,54,12,0.835,0.135,0.030
2417,344,44,12,0.860,0.110,0.030
2418,307,81,12,0.767,0.203,0.030
2419,388,0,12,0.970,0.000,0.030
2420,310,78,12,0.775,0.195,0.030
2421,358,30,12,0.895,0.075,0.030
2422,377,11,12,0.943,0.028,0.030
2423,310,78,12,0.775,0.195,0.030
2424,363,25,12,0.907,0.062,0.030
2425,362,26,12,0.905,0.065,0.030
2426,388,0,12,0.970,0.000,0.030
2427,384,4,12,0.960,0.010,0.030
2428,372,16,12,0.930,0.040,0.030
2429,359,29,12,0.897,0.072,0.030
2430,388,0,12,0.970,0.000,0.030
2431,326,62,12,0.815,0.155,0.030
2432,316,72,12,0.790,0.180,0.030
2433,388,0,12,0.970,0.000,0.030
2434,307,81,12,0.767,0.203,0.030
2435,323,65,12,0.807,0.163,0.030
2436,358,30,12,0.895,0.075,0.030
2437,331,57,12,0.828,0.142,0.030
2438,326,62,12,0.815,0.155,0.030
2439,345,43,12,0.863,0.107,0.030
2440,336,52,12,0.840,0.130,0.030
2441,363,25,12,0.907,0.062,0.030
2442,347,41,12,0.868,0.102,0.030
2443,324,64,12,0.810,0.160,0.030
2444,349,39,12,0.873,0.098,0.030
2445,304,84,12,0.760,0.210,0.030
2446,373,15,12,0.932,0.037,0.030
2447,303,85,12,0.757,0.212,0.030
2448,388,0,12,0.970,0.000,0.030
2449,351,37,12,0.877,0.092,0.030
2450,388,0,12,0.970,0.000,0.030
2451,360,28,12,0.900,0.070,0.030
2452,337,51,12,0.843,0.128,0.030
2453,355,33,12,0.887,0.083,0.030
2454,388,0,12,0.970,0.000,0.030
2455,301,87,12,0.752,0.217,0.030
2456,356,32,12,0.890,0.080,0.030
2457,377,11,12,0.943,0.028,0.030
2458,325,63,12,0.812,0.158,0.030
2459,339,49,12,0.848,0.122,0.030
2460,378,10,12,0.945,0.025,0.030
2461,356,32,12,0.890,0.080,0.030
2462,343,45,12,0.858,0.113,0.030
2463,343,45,12,0.858,0.113,0.030
2464,311,77,12,0.777,0.193,0.030
2465,388,0,12,0.970,0.000,0.030
2466,311,77,12,0.777,0.193,0.030
2467,339,49,12,0.848,0.122,0.030
2468,292,96,12,0.730,0.240,0.030
2469,308,80,12,0.770,0.200,0.030
2470,309,79,12,0.772,0.198,0.030
2471,388,0,12,0.970,0.000,0.030
2472,320,68,12,0.800,0.170,0.030
2473,315,73,12,0.787,0.182,0.030
2474,388,0,12,0.970,0.000,0.030
2475,323,65,12,0.807,0.163,0.030
2476,359,29,12,0.897,0.072,0.030
2477,377,11,12,0.943,0.028,0.030
2478,388,0,12,0.970,0.000,0.030
2479,383,5,12,0.958,0.013,0.030
2480,305,83,12,0.762,0.207,0.030
2481,354,34,12,0.885,0.085,0.030
2482,334,54,12,0.835,0.135,0.030
2483,388,0,12,0.970,0.000,0.030
2484,361,27,12,0.902,0.068,0.030
2485,303,85,12,0.757,0.212,0.030
2486,350,38,12,0.875,0.095,0.030
2487,322,66,12,0.805,0.165,0.030
2488,356,32,12,0.890,0.080,0.030
2489,334,54,12,0.835,0.135,0.030
2490,351,37,12,0.877,0.092,0.030
2491,354,34,12,0.885,0.085,0.030
2492,341,47,12,0.853,0.117,0.030
2493,339,49,12,0.848,0.122,0.030
2494,348,40,12,0.870,0.100,0.030
2495,388,0,12,0.970,0.000,0.030
2496,321,67,12,0.802,0.168,0.030
2497,339,49,12,0.848,0.122,0.030
2498,369,19,12,0.922,0.048,0.030
2499,345,43,12,0.863,0.107,0.030
2500,310,78,12,0.775,0.195,0.030
2501,342,46,12,0.855,0.115,0.030
2502,273,115,12,0.682,0.287,0.030
2503,312,76,12,0.780,0.190,0.030
2504,310,78,12,0.775,0.195,0.030
2505,336,52,12,0.840,0.130,0.030
2506,357,31,12,0.892,0.077,0.030
2507,388,0,12,0.970,0.000,0.030
2508,282,106,12,0.705,0.265,0.030
2509,388,0,12,0.970,0.000,0.030
2510,356,32,12,0.890,0.080,0.030
2511,343,45,12,0.858,0.113,0.030
2512,388,0,12,0.970,0.000,0.030
2513,355,33,12,0.887,0.083,0.030
2514,318,70,12,0.795,0.175,0.030
2515,298,90,12,0.745,0.225,0.030
2516,295,93,12,0.738,0.233,0.030
2517,388,0,12,0.970,0.000,0.030
2518,327,61,12,0.818,0.152,0.030
2519,351,37,12,0.877,0.092,0.030
2520,321,67,12,0.802,0.168,0.030
2521,388,0,12,0.970,0.000,0.030
2522,296,92,12,0.740,0.230,0.030
2523,305,83,12,0.762,0.207,0.030
2524,308,80,12,0.770,0.200,0.030
2525,369,19,12,0.922,0.048,0.030
2526,358,30,12,0.895,0.075,0.030
2527,388,0,12,0.970,0.000,0.030
2528,315,73,12,0.787,0.182,0.030
2529,308,80,12,0.770,0.200,0.030
2530,351,37,12,0.877,0.092,0.030
2531,307,81,12,0.767,0.203,0.030
2532,339,49,12,0.848,0.122,0.030
2533,320,68,12,0.800,0.170,0.030
2534,306,82,12,0.765,0.205,0.030
2535,311,77,12,0.777,0.193,0.030
2536,366,22,12,0.915,0.055,0.030
2537,315,73,12,0.787,0.182,0.030
2538,301,87,12,0.752,0.217,0.030
2539,348,40,12,0.870,0.100,0.030
2540,388,0,12,0.970,0.000,0.030
2541,325,63,12,0.812,0.158,0.030
2542,388,0,12,0.970,0.000,0.030
2543,312,76,12,0.780,0.190,0.030
2544,352,36,12,0.880,0.090,0.030
2545,388,0,12,0.970,0.000,0.030
2546,316,72,12,0.790,0.180,0.030
2547,351,37,12,0.877,0.092,0.030
2548,335,53,12,0.838,0.133,0.030
2549,308,80,12,0.770,0.200,0.030
2550,312,76,12,0.780,0.190,0.030
2551,366,22,12,0.915,0.055,0.030
2552,373,15,12,0.932,0.037,0.030
2553,322,66,12,0.805,0.165,0.030
2554,364,24,12,0.910,0.060,0.030
2555,323,65,12,0.807,0.163,0.030
2556,364,24,12,0.910,0.060,0.030
2557,359,29,12,0.897,0.072,0.030
2558,388,0,12,0.970,0.000,0.030
2559,364,24,12,0.910,0.060,0.030
2560,357,31,12,0.892,0.077,0.030
2561,388,0,12,0.970,0.000,0.030
2562,388,0,12,0.970,0.000,0.030
2563,383,5,12,0.958,0.013,0.030
2564,362,26,12,0.905,0.065,0.030
2565,368,20,12,0.920,0.050,0.030
2566,339,49,12,0.848,0.122,0.030
2567,358,30,12,0.895,0.075,0.030
2568,309,79,12,0.772,0.198,0.030
2569,388,0,12,0.970,0.000,0.030
2570,343,45,12,0.858,0.113,0.030
2571,340,48,12,0.850,0.120,0.030
2572,324,64,12,0.810,0.160,0.030
2573,320,68,12,0.800,0.170,0.030
2574,313,75,12,0.782,0.188,0.030
2575,353,35,12,0.882,0.087,0.030
2576,353,35,12,0.882,0.087,0.030
2577,319,69,12,0.797,0.172,0.030
2578,362,26,12,0.905,0.065,0.030
2579,358,30,12,0.895,0.075,0.030
2580,304,84,12,0.760,0.210,0.030
2581,388,0,12,0.970,0.000,0.030
2582,356,32,12,0.890,0.080,0.030
2583,368,20,12,0.920,0.050,0.030
2584,336,52,12,0.840,0.130,0.030
2585,379,9,12,0.948,0.022,0.030
2586,376,12,12,0.940,0.030,0.030
2587,348,40,12,0.870,0.100,0.030
2588,345,43,12,0.863,0.107,0.030
2589,339,49,12,0.848,0.122,0.030
2590,321,67,12,0.802,0.168,0.030
2591,388,0,12,0.970,0.000,0.030
2592,388,0,12,0.970,0.000,0.030
2593,296,92,12,0.740,0.230,0.030
2594,304,84,12,0.760,0.210,0.030
2595,388,0,12,0.970,0.000,0.030
2596,354,34,12,0.885,0.085,0.030
2597,304,84,12,0.760,0.210,0.030
2598,335,53,12,0.838,0.133,0.030
2599,350,38,12,0.875,0.095,0.030
2600,388,0,12,0.970,0.000,0.030
2601,384,4,12,0.960,0.010,0.030
2602,354,34,12,0.885,0.085,0.030
2603,341,47,12,0.853,0.117,0.030
2604,330,58,12,0.825,0.145,0.030
2605,366,22,12,0.915,0.055,0.030
2606,342,46,12,0.855,0.115,0.030
2607,319,69,12,0.797,0.172,0.030
2608,359,29,12,0.897,0.072,0.030
2609,308,80,12,0.770,0.200,0.030
2610,369,19,12,0.922,0.048,0.030
2611,301,87,12,0.752,0.217,0.030
2612,320,68,12,0.800,0.170,0.030
2613,388,0,12,0.970,0.000,0.030
2614,354,34,12,0.885,0.085,0.030
2615,338,50,12,0.845,0.125,0.030
2616,344,44,12,0.860,0.110,0.030
2617,388,0,12,0.970,0.000,0.030
2618,294,94,12,0.735,0.235,0.030
2619,353,35,12,0.882,0.087,0.030
2620,305,83,12,0.762,0.207,0.030
2621,332,56,12,0.830,0.140,0.030
2622,267,121,12,0.667,0.302,0.030
2623,351,37,12,0.877,0.092,0.030
2624,347,41,12,0.868,0.102,0.030
2625,335,53,12,0.838,0.133,0.030
2626,353,35,12,0.882,0.087,0.030
2627,350,38,12,0.875,0.095,0.030
2628,331,57,12,0.828,0.142,0.030
2629,319,69,12,0.797,0.172,0.030
2630,363,25,12,0.907,0.062,0.030
2631,347,41,12,0.868,0.102,0.030
2632,351,37,12,0.877,0.092,0.030
2633,348,40,12,0.870,0.100,0.030
2634,306,82,12,0.765,0.205,0.030
2635,325,63,12,0.812,0.158,0.030
2636,355,33,12,0.887,0.083,0.030
2637,354,34,12,0.885,0.085,0.030
2638,341,47,12,0.853,0.117,0.030
2639,348,40,12,0.870,0.100,0.030
2640,361,27,12,0.902,0.068,0.030
2641,315,73,12,0.787,0.182,0.030
2642,293,95,12,0.733,0.237,0.030
2643,326,62,12,0.815,0.155,0.030
2644,321,67,12,0.802,0.168,0.030
2645,369,19,12,0.922,0.048,0.030
2646,307,81,12,0.767,0.203,0.030
2647,297,91,12,0.743,0.228,0.030
2648,339,49,12,0.848,0.122,0.030
2649,315,73,12,0.787,0.182,0.030
2650,305,83,12,0.762,0.207,0.030
2651,315,73,12,0.787,0.182,0.030
2652,388,0,12,0.970,0.000,0.030
2653,365,23,12,0.912,0.058,0.030
2654,344,44,12,0.860,0.110,0.030
2655,309,79,12,0.772,0.198,0.030
2656,368,20,12,0.920,0.050,0.030
2657,357,31,12,0.892,0.077,0.030
2658,345,43,12,0.863,0.107,0.030
2659,379,9,12,0.948,0.022,0.030
2660,306,82,12,0.765,0.205,0.030
2661,349,39,12,0.873,0.098,0.030
2662,388,0,12,0.970,0.000,0.030
2663,366,22,12,0.915,0.055,0.030
2664,345,43,12,0.863,0.107,0.030
2665,329,59,12,0.823,0.147,0.030
2666,370,18,12,0.925,0.045,0.030
2667,363,25,12,0.907,0.062,0.030
2668,339,49,12,0.848,0.122,0.030
2669,371,17,12,0.927,0.043,0.030
2670,336,52,12,0.840,0.130,0.030
2671,316,72,12,0.790,0.180,0.030
2672,299,89,12,0.748,0.223,0.030
2673,340,48,12,0.850,0.120,0.030
2674,344,44,12,0.860,0.110,0.030
2675,388,0,12,0.970,0.000,0.030
2676,274,114,12,0.685,0.285,0.030
2677,332,56,12,0.830,0.140,0.030
2678,353,35,12,0.882,0.087,0.030
2679,361,27,12,0.902,0.068,0.030
2680,388,0,12,0.970,0.000,0.030
2681,376,12,12,0.940,0.030,0.030
2682,388,0,12,0.970,0.000,0.030
2683,308,80,12,0.770,0.200,0.030
2684,353,35,12,0.882,0.087,0.030
2685,329,59,12,0.823,0.147,0.030
2686,388,0,12,0.970,0.000,0.030
2687,315,73,12,0.787,0.182,0.030
2688,318,70,12,0.795,0.175,0.030
2689,388,0,12,0.970,0.000,0.030
2690,315,73,12,0.787,0.182,0.030
2691,312,76,12,0.780,0.190,0.030
2692,341,47,12,0.853,0.117,0.030
2693,309,79,12,0.772,0.198,0.030
2694,340,48,12,0.850,0.120,0.030
2695,352,36,12,0.880,0.090,0.030
2696,320,68,12,0.800,0.170,0.030
2697,388,0,12,0.970,0.000,0.030
2698,284,104,12,0.710,0.260,0.030
2699,304,84,12,0.760,0.210,0.030
2700,311,77,12,0.777,0.193,0.030
2701,334,54,12,0.835,0.135,0.030
2702,346,42,12,0.865,0.105,0.030
2703,350,38,12,0.875,0.095,0.030
